LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000160,2011-11-24,0.1145,0.14132142857142857,0.298,28,0.09689744619630115,3.957,0.032
MAC000160,2011-11-25,0.1275,0.20795833333333333,1.2329999999999999,48,0.26019468638443605,9.982,0.03
MAC000160,2011-11-26,0.091,0.24008333541666668,1.2970001,48,0.3367696945874932,11.5240001,0.027000000000000003
MAC000160,2011-11-27,0.1295,0.24785416666666663,1.274,48,0.2754678024652527,11.896999999999998,0.027999999999999997
MAC000160,2011-11-28,0.05349999999999999,0.116,1.401,48,0.21886029742105817,5.5680000000000005,0.027000000000000003
MAC000160,2011-11-29,0.055999999999999994,0.10277083333333333,1.256,48,0.1805559074828358,4.933,0.027999999999999997
MAC000160,2011-11-30,0.055,0.10499999999999997,1.204,48,0.19682976768468866,5.039999999999998,0.027000000000000003
MAC000160,2011-12-01,0.05450000000000001,0.11702083333333334,0.981,48,0.19052631354351626,5.617,0.027999999999999997
MAC000160,2011-12-02,0.053500000000000006,0.06129166666666668,0.172,48,0.03152301309535509,2.9420000000000006,0.027000000000000003
MAC000160,2011-12-03,0.052000000000000005,0.05974999999999999,0.145,48,0.02724787713768979,2.8679999999999994,0.027000000000000003
MAC000160,2011-12-04,0.052500000000000005,0.1264375,0.682,48,0.16103401335570947,6.069,0.027000000000000003
MAC000160,2011-12-05,0.0495,0.09810416666666666,0.833,48,0.1481869491458783,4.709,0.027000000000000003
MAC000160,2011-12-06,0.05,0.10110416874999999,1.0470001,48,0.16622956878748513,4.853000099999999,0.028999999999999998
MAC000160,2011-12-07,0.0875,0.1549791666666667,0.725,48,0.15099055762830935,7.439000000000002,0.027000000000000003
MAC000160,2011-12-08,0.0755,0.18389583333333337,1.204,48,0.250856425800194,8.827000000000002,0.028999999999999998
MAC000160,2011-12-09,0.0635,0.10079166666666668,0.36700000000000005,48,0.09624723446335469,4.838000000000001,0.027999999999999997
MAC000160,2011-12-10,0.093,0.11479166666666672,0.365,48,0.08581870012287614,5.5100000000000025,0.027999999999999997
MAC000160,2011-12-11,0.168,0.20710416875000004,1.1950001000000001,48,0.18446291657223976,9.941000100000002,0.036000000000000004
MAC000160,2011-12-12,0.054000000000000006,0.10285416666666665,1.21,48,0.1874862820040877,4.936999999999999,0.027000000000000003
MAC000160,2011-12-13,0.053500000000000006,0.11735416666666666,1.253,48,0.22655265599792976,5.633,0.027000000000000003
MAC000160,2011-12-14,0.062,0.13654166666666664,1.0490000000000002,48,0.21549596020633016,6.553999999999999,0.027000000000000003
MAC000160,2011-12-15,0.05,0.07641666666666665,0.342,48,0.06579298072026178,3.667999999999999,0.027000000000000003
MAC000160,2011-12-16,0.049,0.12097916666666665,1.2990000000000002,48,0.20387725652203184,5.8069999999999995,0.026000000000000002
MAC000160,2011-12-17,0.07050000000000001,0.10427083333333333,0.41,48,0.0862381017592309,5.005,0.028999999999999998
MAC000160,2011-12-18,0.0965,0.11212499999999999,0.316,48,0.07243004695654738,5.382,0.03
MAC000160,2011-12-19,0.051500000000000004,0.1029375,1.114,48,0.18884536128463258,4.941,0.027000000000000003
MAC000160,2011-12-20,0.051,0.10979166666666668,1.2209999999999999,48,0.19861841511474967,5.2700000000000005,0.028999999999999998
MAC000160,2011-12-21,0.10450000000000001,0.21381250208333336,1.1440001,48,0.24628756322370488,10.263000100000001,0.027999999999999997
MAC000160,2011-12-22,0.055,0.07370833333333332,0.266,48,0.04905357832104903,3.5379999999999994,0.027000000000000003
MAC000160,2011-12-23,0.058499999999999996,0.07789583333333332,0.271,48,0.05478322447973616,3.7389999999999994,0.027000000000000003
MAC000160,2011-12-24,0.057499999999999996,0.11395833333333334,0.6,48,0.1188053939482786,5.470000000000001,0.027000000000000003
MAC000160,2011-12-25,0.0495,0.049520833333333326,0.094,48,0.018043669937756423,2.377,0.027999999999999997
MAC000160,2011-12-26,0.052000000000000005,0.06789583333333334,0.23,48,0.044271041196842005,3.2590000000000003,0.027000000000000003
MAC000160,2011-12-27,0.14900000000000002,0.1855416666666667,0.833,48,0.17530641360909266,8.906,0.027999999999999997
MAC000160,2011-12-28,0.081,0.1395416666666667,0.45299999999999996,48,0.13830431422531017,6.698000000000001,0.027000000000000003
MAC000160,2011-12-29,0.051500000000000004,0.05979166666666667,0.172,48,0.0336300007486561,2.87,0.027999999999999997
MAC000160,2011-12-30,0.1275,0.21472916666666672,0.526,48,0.17524508547251616,10.307000000000002,0.027000000000000003
MAC000160,2011-12-31,0.064,0.14070833333333335,0.687,48,0.14345048197946858,6.7540000000000004,0.03
MAC000160,2012-01-01,0.053,0.13497916458333334,1.0829999,48,0.19726226141339284,6.4789999,0.027000000000000003
MAC000160,2012-01-02,0.156,0.18443750000000003,1.348,48,0.20843090658333024,8.853000000000002,0.027000000000000003
MAC000160,2012-01-03,0.051,0.10658333333333335,1.163,48,0.1782002021792837,5.1160000000000005,0.027000000000000003
MAC000160,2012-01-04,0.05,0.10810416666666668,1.1640000000000001,48,0.17599168737421297,5.189000000000001,0.027000000000000003
MAC000160,2012-01-05,0.0495,0.09891666666666667,0.9620000000000001,48,0.1826350661178913,4.748,0.027999999999999997
MAC000160,2012-01-06,0.048,0.06964583333333334,0.201,48,0.04820677518522542,3.343,0.027000000000000003
MAC000160,2012-01-07,0.053,0.08560416666666666,0.483,48,0.08702768930446078,4.109,0.027999999999999997
