LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000322,2012-03-06,0.092,0.13795454545454547,0.8740000000000001,22,0.18766040180849664,3.035,0.0
MAC000322,2012-03-07,0.094,0.11524999999999996,0.797,48,0.12672041599437417,5.531999999999998,0.028999999999999998
MAC000322,2012-03-08,0.08449999999999999,0.10383333333333335,0.28800000000000003,48,0.07239146926741462,4.984000000000001,0.03
MAC000322,2012-03-09,0.0675,0.11120833333333328,0.8109999999999999,48,0.1462940725858668,5.337999999999997,0.027999999999999997
MAC000322,2012-03-10,0.099,0.12177083333333334,0.625,48,0.1063577342831445,5.845000000000001,0.028999999999999998
MAC000322,2012-03-11,0.098,0.1210833333333333,0.7190000000000001,48,0.132249736891237,5.8119999999999985,0.028999999999999998
MAC000322,2012-03-12,0.07450000000000001,0.10049999999999999,0.342,48,0.078813272453906,4.824,0.028999999999999998
MAC000322,2012-03-13,0.077,0.08760416666666666,0.433,48,0.06662493929048635,4.205,0.028999999999999998
MAC000322,2012-03-14,0.074,0.09647916666666666,0.499,48,0.09065881553016968,4.630999999999999,0.011000000000000001
MAC000322,2012-03-15,0.06,0.08231249999999998,0.456,48,0.08285263930874824,3.950999999999999,0.017
MAC000322,2012-03-16,0.083,0.0874583333333333,0.39299999999999996,48,0.06638025800252866,4.197999999999999,0.018000000000000002
MAC000322,2012-03-17,0.0655,0.09152083333333332,0.563,48,0.10284505792558196,4.392999999999999,0.017
MAC000322,2012-03-18,0.0915,0.10837499999999996,0.569,48,0.10021776820419515,5.201999999999998,0.018000000000000002
MAC000322,2012-03-19,0.055999999999999994,0.09124999999999998,0.452,48,0.10166162061654822,4.379999999999999,0.017
MAC000322,2012-03-20,0.063,0.09002083333333331,0.7120000000000001,48,0.11884631405831746,4.320999999999999,0.017
MAC000322,2012-03-21,0.0625,0.08820833333333332,0.9229999999999999,48,0.13455868898046622,4.233999999999999,0.018000000000000002
MAC000322,2012-03-22,0.057499999999999996,0.0863958333333333,0.805,48,0.11908690543506155,4.1469999999999985,0.018000000000000002
MAC000322,2012-03-23,0.07,0.0923125,0.705,48,0.10516191290354086,4.431,0.018000000000000002
MAC000322,2012-03-24,0.07899999999999999,0.10818749999999998,0.685,48,0.10753537888883806,5.192999999999999,0.018000000000000002
MAC000322,2012-03-25,0.062,0.099125,0.855,48,0.16327702930257013,4.758,0.018000000000000002
MAC000322,2012-03-26,0.064,0.08379166666666667,0.419,48,0.07504578980446462,4.022,0.018000000000000002
MAC000322,2012-03-27,0.077,0.094125,0.348,48,0.06371800406912627,4.518,0.032
MAC000322,2012-03-28,0.10750000000000001,0.15654166666666666,0.857,48,0.17195421933206315,7.514,0.019
MAC000322,2012-03-29,0.081,0.11002083333333335,0.545,48,0.09831592360006254,5.281000000000001,0.022000000000000002
MAC000322,2012-03-30,0.097,0.12818750000000004,0.8029999999999999,48,0.12287991997898823,6.153000000000001,0.018000000000000002
MAC000322,2012-03-31,0.097,0.13108333333333336,0.723,48,0.12696235550867843,6.292000000000001,0.021
MAC000322,2012-04-01,0.116,0.13718749999999996,0.878,48,0.13671910265911963,6.584999999999998,0.021
MAC000322,2012-04-02,0.092,0.10416666666666667,0.408,48,0.06716107450806616,5.0,0.02
MAC000322,2012-04-03,0.1225,0.1515,0.905,48,0.17296143955942342,7.271999999999999,0.017
MAC000322,2012-04-04,0.086,0.10345833333333332,0.40399999999999997,48,0.07048191508897816,4.965999999999999,0.022000000000000002
MAC000322,2012-04-05,0.10250000000000001,0.124375,0.772,48,0.11210417362739379,5.97,0.023
MAC000322,2012-04-06,0.07,0.10291666666666666,0.562,48,0.10322457099323586,4.9399999999999995,0.027999999999999997
MAC000322,2012-04-07,0.08,0.08875,0.212,48,0.04446203257190939,4.26,0.036000000000000004
MAC000322,2012-04-08,0.08349999999999999,0.10635416666666665,0.607,48,0.0997395522355191,5.1049999999999995,0.027999999999999997
MAC000322,2012-04-09,0.1005,0.1267083333333334,0.7759999999999999,48,0.11936818748895017,6.0820000000000025,0.031
MAC000322,2012-04-10,0.08549999999999999,0.1014166666666667,0.34600000000000003,48,0.07051839456220771,4.868000000000001,0.026000000000000002
MAC000322,2012-04-11,0.0675,0.083,0.293,48,0.051763784267595106,3.9840000000000004,0.024
MAC000322,2012-04-12,0.078,0.10831249999999998,0.45899999999999996,48,0.0856614206592542,5.198999999999999,0.025
MAC000322,2012-04-13,0.1075,0.12008333333333336,0.41100000000000003,48,0.07676985039113997,5.764000000000001,0.019
MAC000322,2012-04-14,0.097,0.10741666666666665,0.278,48,0.05697398933717831,5.155999999999999,0.022000000000000002
MAC000322,2012-04-15,0.10800000000000001,0.11745833333333332,0.48700000000000004,48,0.07851113441385467,5.637999999999999,0.027000000000000003
MAC000322,2012-04-16,0.08299999999999999,0.10185416666666669,0.317,48,0.06569140932317748,4.889000000000001,0.025
MAC000322,2012-04-17,0.098,0.12133333333333335,0.828,48,0.11850026184248533,5.824000000000001,0.027999999999999997
MAC000322,2012-04-18,0.10250000000000001,0.12810416666666666,0.8270000000000001,48,0.1165530177203332,6.149,0.024
MAC000322,2012-04-19,0.0795,0.09393750000000001,0.312,48,0.06158246719608955,4.509,0.025
MAC000322,2012-04-20,0.0875,0.10564583333333334,0.44,48,0.07436725703183973,5.071000000000001,0.035
MAC000322,2012-04-21,0.076,0.10795833333333332,0.718,48,0.11716417983095766,5.1819999999999995,0.034
MAC000322,2012-04-22,0.1105,0.1306041666666667,0.774,48,0.11613725181381401,6.269000000000001,0.035
MAC000322,2012-04-23,0.08600000000000001,0.09512499999999997,0.469,48,0.06775852776666846,4.565999999999999,0.033
MAC000322,2012-04-24,0.075,0.09524999999999999,0.40700000000000003,48,0.07950204065359018,4.571999999999999,0.033
MAC000322,2012-04-25,0.0995,0.11366666666666665,0.511,48,0.09566549286353307,5.4559999999999995,0.025
MAC000322,2012-04-26,0.10350000000000001,0.10881249999999999,0.369,48,0.06810181871848915,5.223,0.027000000000000003
MAC000322,2012-04-27,0.0835,0.13545833333333332,0.958,48,0.17530204430521812,6.501999999999999,0.040999999999999995
MAC000322,2012-04-28,0.1105,0.14295833333333333,0.597,48,0.105340371993036,6.862,0.04
MAC000322,2012-04-29,0.106,0.14610416666666667,0.7040000000000001,48,0.1473655520795695,7.013,0.039
MAC000322,2012-04-30,0.07749999999999999,0.08654166666666667,0.213,48,0.04413420458311669,4.154,0.031
MAC000322,2012-05-01,0.08850000000000001,0.10604166666666665,0.4,48,0.07383130810663989,5.089999999999999,0.024
MAC000322,2012-05-02,0.10550000000000001,0.13083333333333336,0.369,48,0.08620913051642015,6.280000000000001,0.03
MAC000322,2012-05-03,0.1005,0.11283333333333333,0.431,48,0.07765837169961431,5.4159999999999995,0.025
MAC000322,2012-05-04,0.0905,0.12120833333333332,0.9009999999999999,48,0.14181767712841473,5.818,0.03
MAC000322,2012-05-05,0.107,0.11937500000000001,0.57,48,0.08822544260815161,5.73,0.022000000000000002
MAC000322,2012-05-06,0.091,0.12139583333333337,0.574,48,0.1046991108465432,5.827000000000002,0.033
MAC000322,2012-05-07,0.10250000000000001,0.11508333333333336,0.44299999999999995,48,0.08516687832203648,5.524000000000001,0.033
MAC000322,2012-05-08,0.084,0.11006250000000001,0.475,48,0.08881594792819013,5.283,0.023
MAC000322,2012-05-09,0.104,0.112875,0.345,48,0.06579291334793216,5.418,0.031
MAC000322,2012-05-10,0.0835,0.10106250000000001,0.354,48,0.06794221770599272,4.851000000000001,0.035
MAC000322,2012-05-11,0.0805,0.1276458333333334,0.7120000000000001,48,0.1292764627148219,6.127000000000003,0.026000000000000002
MAC000322,2012-05-12,0.1095,0.12841666666666668,0.475,48,0.0853600218681634,6.164000000000001,0.036000000000000004
MAC000322,2012-05-13,0.09699999999999999,0.10089583333333335,0.21600000000000003,48,0.0482009267957747,4.843000000000001,0.032
MAC000322,2012-05-14,0.0795,0.10329166666666666,0.672,48,0.1036091177975189,4.957999999999999,0.028999999999999998
MAC000322,2012-05-15,0.1145,0.13624999999999995,0.779,48,0.11882035429902017,6.539999999999997,0.034
MAC000322,2012-05-16,0.083,0.10114583333333332,0.42700000000000005,48,0.08000159295843132,4.8549999999999995,0.028999999999999998
MAC000322,2012-05-17,0.073,0.11356250000000005,0.544,48,0.10678889619742228,5.451000000000002,0.031
MAC000322,2012-05-18,0.08,0.13133333333333333,0.708,48,0.16010971415681152,6.304,0.032
MAC000322,2012-05-19,0.105,0.14041666666666666,0.682,48,0.14096111329367722,6.74,0.035
MAC000322,2012-05-20,0.1005,0.11345833333333334,0.42100000000000004,48,0.07694567255422943,5.446000000000001,0.032
MAC000322,2012-05-21,0.078,0.09452083333333335,0.428,48,0.06996442548419399,4.537000000000001,0.035
MAC000322,2012-05-22,0.0935,0.12235416666666667,0.968,48,0.1445533825539943,5.873,0.033
MAC000322,2012-05-23,0.086,0.09593750000000001,0.33299999999999996,48,0.05136246093809195,4.605,0.038
MAC000322,2012-05-24,0.08499999999999999,0.10991666666666666,0.429,48,0.0825066943340301,5.276,0.034
MAC000322,2012-05-25,0.087,0.11940425531914897,0.6459999999999999,47,0.12231101830534287,5.612000000000002,0.033
MAC000322,2012-05-26,0.108,0.14339583333333336,0.9840000000000001,48,0.1542088580372837,6.883000000000002,0.036000000000000004
MAC000322,2012-05-27,0.11649999999999999,0.14093749999999997,1.056,48,0.14686126124063992,6.764999999999999,0.037000000000000005
MAC000322,2012-05-28,0.112,0.11854166666666673,0.36,48,0.05322851512765536,5.690000000000003,0.025
MAC000322,2012-05-29,0.0845,0.09120833333333334,0.306,48,0.04803764407448549,4.378,0.022000000000000002
MAC000322,2012-05-30,0.0905,0.13366666666666663,0.802,48,0.1571696919152595,6.415999999999999,0.019
MAC000322,2012-05-31,0.071,0.08658333333333333,0.39899999999999997,48,0.06537155127662228,4.156,0.022000000000000002
MAC000322,2012-06-01,0.0985,0.12589583333333335,0.738,48,0.11452422201909085,6.043,0.034
MAC000322,2012-06-02,0.08549999999999999,0.09545833333333335,0.37799999999999995,48,0.05763677842272548,4.582000000000001,0.02
MAC000322,2012-06-03,0.1045,0.12160416666666668,0.6920000000000001,48,0.09921494816667656,5.837000000000001,0.031
MAC000322,2012-06-04,0.112,0.14429166666666668,0.8,48,0.1374278856668662,6.926000000000001,0.024
MAC000322,2012-06-05,0.091,0.10247916666666668,0.441,48,0.07985571818567756,4.9190000000000005,0.02
MAC000322,2012-06-06,0.08800000000000001,0.11391666666666667,0.95,48,0.133261514345567,5.468,0.02
MAC000322,2012-06-07,0.0945,0.10210416666666665,0.3,48,0.0582226977686623,4.900999999999999,0.02
MAC000322,2012-06-08,0.0945,0.1414375,0.826,48,0.1784585184830047,6.789,0.023
MAC000322,2012-06-09,0.0955,0.133375,0.9159999999999999,48,0.16611808476233522,6.401999999999999,0.019
MAC000322,2012-06-10,0.0825,0.12825,0.586,48,0.1350653899948765,6.156000000000001,0.02
MAC000322,2012-06-11,0.0875,0.12112499999999998,0.745,48,0.1315256831160703,5.813999999999999,0.02
MAC000322,2012-06-12,0.072,0.08954166666666664,0.332,48,0.062030520399178564,4.297999999999999,0.019
MAC000322,2012-06-13,0.0915,0.13852083333333332,1.159,48,0.1954918499235322,6.648999999999999,0.027000000000000003
