LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000021,2011-12-07,0.5125,0.65575,1.109,28,0.24076615749019345,18.361,0.34600000000000003
MAC000021,2011-12-08,0.44999999999999996,0.5580833354166667,1.1210001,48,0.23083768725315024,26.7880001,0.349
MAC000021,2011-12-09,0.4175,0.512625,1.601,48,0.2569459438969729,24.605999999999998,0.271
MAC000021,2011-12-10,0.39949999999999997,0.3985416666666666,0.485,48,0.046926814152729576,19.13,0.317
MAC000021,2011-12-11,0.399,0.5362291666666668,1.256,48,0.27088124426196025,25.739000000000004,0.316
MAC000021,2011-12-12,0.4845,0.6110208333333332,1.3730000000000002,48,0.2766100634762085,29.328999999999997,0.359
MAC000021,2011-12-13,0.5305,0.6385625,1.556,48,0.2842846121257521,30.651000000000003,0.34
MAC000021,2011-12-14,0.47700000000000004,0.6010833312499998,1.112,48,0.24870770573332657,28.851999899999992,0.36200000000000004
MAC000021,2011-12-15,0.5045,0.5577291666666667,1.063,48,0.19940589841500436,26.771000000000004,0.314
MAC000021,2011-12-16,0.47250000000000003,0.5573958291666667,1.52,48,0.27558792860745795,26.754999800000004,0.331
MAC000021,2011-12-17,0.395,0.4031250000000001,0.504,48,0.047825758660886515,19.350000000000005,0.312
MAC000021,2011-12-18,0.40549999999999997,0.4992083333333333,1.117,48,0.1969736950072844,23.962,0.327
MAC000021,2011-12-19,0.525,0.6111666666666667,1.3519999999999999,48,0.213887157894196,29.336000000000002,0.374
MAC000021,2011-12-20,0.6074999999999999,0.6813541666666668,1.527,48,0.25413018020870287,32.705000000000005,0.371
MAC000021,2011-12-21,0.7575,0.7122916666666668,1.238,48,0.2651200417260504,34.190000000000005,0.358
MAC000021,2011-12-22,0.44699999999999995,0.5259583333333332,0.992,48,0.17839198511875448,25.245999999999995,0.355
MAC000021,2011-12-23,0.40449999999999997,0.5100624999999998,1.26,48,0.22520831078066558,24.48299999999999,0.31
MAC000021,2011-12-24,0.39899999999999997,0.395,0.544,48,0.04872021730727487,18.96,0.309
MAC000021,2011-12-25,0.376,0.3824166666666668,0.49700000000000005,48,0.04424055775365644,18.356000000000005,0.302
MAC000021,2011-12-26,0.369,0.3706874999999999,0.47100000000000003,48,0.0442075165698843,17.792999999999996,0.299
MAC000021,2011-12-27,0.369,0.377125,0.47700000000000004,48,0.044096424808039276,18.102,0.312
MAC000021,2011-12-28,0.3845,0.3785416666666666,0.46299999999999997,48,0.04187923790347537,18.169999999999998,0.311
MAC000021,2011-12-29,0.38799999999999996,0.3920416666666668,0.494,48,0.042573070268148834,18.818000000000005,0.307
MAC000021,2011-12-30,0.4455,0.5065416666666667,0.991,48,0.1809631393445042,24.314,0.315
MAC000021,2011-12-31,0.517,0.6787083375000003,1.449,48,0.31481801962482525,32.57800020000001,0.349
MAC000021,2012-01-01,0.5155000000000001,0.5644791666666666,1.158,48,0.18678477654302278,27.095,0.325
MAC000021,2012-01-02,0.41150000000000003,0.4624375020833333,1.1670001,48,0.1712646299644556,22.197000099999997,0.301
MAC000021,2012-01-03,0.3965,0.4969999999999999,1.9340000000000002,48,0.30812003739907684,23.855999999999995,0.313
MAC000021,2012-01-04,0.3925,0.39897916666666683,0.508,48,0.044256741082073295,19.151000000000007,0.315
MAC000021,2012-01-05,0.3845,0.39147916666666666,0.483,48,0.040041462331859956,18.791,0.309
MAC000021,2012-01-06,0.408,0.4027291666666666,0.494,48,0.0435942313104165,19.330999999999996,0.318
MAC000021,2012-01-07,0.38749999999999996,0.39566666666666656,0.48700000000000004,48,0.042349273817951165,18.991999999999994,0.308
MAC000021,2012-01-08,0.38949999999999996,0.4263958333333333,0.897,48,0.133703982273852,20.467,0.28800000000000003
MAC000021,2012-01-09,0.3575,0.358875,0.457,48,0.04409208207975281,17.226,0.278
MAC000021,2012-01-10,0.34450000000000003,0.4412083312499999,1.944,48,0.30675618407848,21.177999899999996,0.28
MAC000021,2012-01-11,0.35250000000000004,0.38845833333333335,0.873,48,0.12732383880906986,18.646,0.285
MAC000021,2012-01-12,0.397,0.4376041666666668,0.8759999999999999,48,0.13823888352572766,21.005000000000006,0.285
MAC000021,2012-01-13,0.415,0.44870833333333343,1.013,48,0.13681886742065036,21.538000000000004,0.3
MAC000021,2012-01-14,0.3905,0.3955208333333334,0.518,48,0.04426563413358297,18.985000000000003,0.306
MAC000021,2012-01-15,0.388,0.39199999999999996,0.467,48,0.0398609284515712,18.816,0.326
MAC000021,2012-01-16,0.39,0.39424999999999993,0.503,48,0.04206049341582882,18.923999999999996,0.32799999999999996
MAC000021,2012-01-17,0.4045,0.4121875,0.7609999999999999,48,0.07576886921786011,19.785,0.32299999999999995
MAC000021,2012-01-18,0.372,0.37350000000000017,0.46399999999999997,48,0.041256849850351746,17.928000000000008,0.309
MAC000021,2012-01-19,0.364,0.36941666666666656,0.47100000000000003,48,0.0457945612924901,17.731999999999996,0.289
MAC000021,2012-01-20,0.368,0.38375,0.7,48,0.07619027133964357,18.419999999999998,0.281
MAC000021,2012-01-21,0.35950000000000004,0.3602500000000001,0.441,48,0.03830365795542192,17.292000000000005,0.3
MAC000021,2012-01-22,0.374,0.48222916666666665,1.2,48,0.24901305097672613,23.147,0.304
MAC000021,2012-01-23,0.471,0.5874166666666668,1.4569999999999999,48,0.24480742178060133,28.19600000000001,0.33399999999999996
MAC000021,2012-01-24,0.8365,0.8004583395833335,1.526,48,0.3350816386263273,38.42200030000001,0.331
MAC000021,2012-01-25,0.659,0.7056250000000001,1.186,48,0.21162256898102258,33.870000000000005,0.376
MAC000021,2012-01-26,0.5645,0.6434583333333335,1.492,48,0.2749730322044624,30.886000000000006,0.318
MAC000021,2012-01-27,0.419,0.5908333333333334,2.1300001,48,0.3756516269117157,28.360000000000003,0.32
MAC000021,2012-01-28,0.405,0.4037708333333334,0.47600000000000003,48,0.03732447692887581,19.381000000000004,0.307
MAC000021,2012-01-29,0.4075,0.40783333333333327,0.498,48,0.04274035082509834,19.575999999999997,0.267
MAC000021,2012-01-30,0.4215,0.46912500000000007,0.9329999999999999,48,0.14589410689103213,22.518000000000004,0.318
MAC000021,2012-01-31,0.599,0.67004166875,1.597,48,0.2791293452809755,32.1620001,0.371
MAC000021,2012-02-01,0.4875,0.5850000020833334,1.0700001000000001,48,0.22526797739203439,28.080000100000003,0.34
MAC000021,2012-02-02,0.5015000000000001,0.5417083333333333,1.005,48,0.14861100992020593,26.002,0.39
MAC000021,2012-02-03,0.47,0.5836041666666666,1.95,48,0.3176305052330615,28.012999999999998,0.36200000000000004
MAC000021,2012-02-04,0.44399999999999995,0.44666666666666677,0.512,48,0.0324137699484263,21.440000000000005,0.384
MAC000021,2012-02-05,0.46599999999999997,0.5528958354166668,1.117,48,0.2269320161572207,26.539000100000006,0.33399999999999996
MAC000021,2012-02-06,0.4955,0.5746458333333334,1.188,48,0.19838148180385953,27.583000000000002,0.363
MAC000021,2012-02-07,0.6005,0.7289583354166668,1.631,48,0.2920442994914055,34.9900001,0.429
MAC000021,2012-02-08,0.522,0.7040208333333333,2.8080001,48,0.5188109423616514,33.793,0.39399999999999996
MAC000021,2012-02-09,0.4945,0.48614583333333333,0.539,48,0.037346559603053095,23.335,0.387
MAC000021,2012-02-10,0.478,0.4952083333333333,1.0290000000000001,48,0.09501600275817675,23.77,0.386
MAC000021,2012-02-11,0.44799999999999995,0.4483333333333331,0.557,48,0.038458783316485674,21.51999999999999,0.365
MAC000021,2012-02-12,0.45899999999999996,0.5271041645833333,1.073,48,0.1882892960080939,25.3009999,0.37799999999999995
MAC000021,2012-02-13,0.55,0.6321249958333333,1.9609999999999999,48,0.28844244421086995,30.341999799999996,0.36200000000000004
MAC000021,2012-02-14,0.485,0.5368125,0.977,48,0.15582855503350398,25.767,0.33799999999999997
MAC000021,2012-02-15,0.457,0.5250624979166667,1.141,48,0.19316373313367735,25.202999900000002,0.364
MAC000021,2012-02-16,0.47600000000000003,0.49512499791666675,1.0369999,48,0.12269969755160577,23.765999900000004,0.331
MAC000021,2012-02-17,0.3955,0.47983333333333356,1.507,48,0.23396493039018104,23.03200000000001,0.292
MAC000021,2012-02-18,0.37200000000000005,0.3800833333333333,0.46299999999999997,48,0.03789168961453119,18.243999999999996,0.294
MAC000021,2012-02-19,0.435,0.5015208333333333,1.1079999999999999,48,0.18935365871135393,24.072999999999997,0.314
MAC000021,2012-02-20,0.498,0.5543541666666667,1.043,48,0.17654093486893388,26.609,0.34299999999999997
MAC000021,2012-02-21,0.48650000000000004,0.5313541666666667,1.028,48,0.14603795624124769,25.505,0.353
MAC000021,2012-02-22,0.45799999999999996,0.48458333333333337,0.9059999999999999,48,0.11916354457051843,23.26,0.35600000000000004
MAC000021,2012-02-23,0.429,0.5177083333333334,1.186,48,0.20765652474580115,24.850000000000005,0.316
MAC000021,2012-02-24,0.377,0.4535624999999999,0.9059999999999999,48,0.17882927865496556,21.770999999999997,0.28600000000000003
MAC000021,2012-02-25,0.3585,0.36031250000000004,0.46299999999999997,48,0.03712896228586966,17.295,0.297
MAC000021,2012-02-26,0.3915,0.45437500000000014,1.234,48,0.17811944653530268,21.810000000000006,0.306
MAC000021,2012-02-27,0.443,0.49143749791666674,1.1569999,48,0.15514630565108878,23.588999900000005,0.322
MAC000021,2012-02-28,0.45099999999999996,0.5623749979166667,1.38,48,0.25942305423705325,26.993999900000002,0.294
MAC000021,2012-02-29,0.4115,0.4472916666666667,0.919,48,0.12870698344943246,21.470000000000002,0.293
MAC000021,2012-03-01,0.40149999999999997,0.41418750000000015,0.634,48,0.05590213951297087,19.881000000000007,0.318
MAC000021,2012-03-02,0.387,0.4380833333333334,0.971,48,0.14333101597994752,21.028000000000002,0.304
MAC000021,2012-03-03,0.373,0.3675208333333333,0.47,48,0.037058314933004696,17.641,0.285
MAC000021,2012-03-04,0.39149999999999996,0.4670416645833331,1.057,48,0.19713683546007574,22.41799989999999,0.301
MAC000021,2012-03-05,0.4585,0.4829166666666668,0.912,48,0.11149006888953343,23.180000000000007,0.349
MAC000021,2012-03-06,0.469,0.5656875020833333,1.14,48,0.226709976061952,27.153000099999996,0.33399999999999996
MAC000021,2012-03-07,0.498,0.5350208333333334,0.925,48,0.14308894564307975,25.681,0.361
MAC000021,2012-03-08,0.4525,0.4915,1.023,48,0.12942277743561573,23.592,0.33
MAC000021,2012-03-09,0.4,0.5071874999999997,1.5430000000000001,48,0.2574185809102994,24.344999999999985,0.308
