LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000133,2011-12-15,0.322,0.4086363636363638,1.163,22,0.27861247116902194,8.990000000000004,0.166
MAC000133,2011-12-16,0.34750000000000003,0.46425000000000005,1.7530000000000001,48,0.42661615115409296,22.284000000000002,0.036000000000000004
MAC000133,2011-12-17,0.2965,0.4876874979166666,2.3629999,48,0.5132821781569705,23.408999899999998,0.07200000000000001
MAC000133,2011-12-18,0.43,0.6418749999999999,3.8819999999999997,48,0.6586867222981766,30.809999999999995,0.07
MAC000133,2011-12-19,0.2935,0.6265625041666668,2.7780001,48,0.662996398133328,30.075000200000005,0.027999999999999997
MAC000133,2011-12-20,0.28600000000000003,0.44941666249999984,2.1889998999999998,48,0.44424334610453803,21.571999799999993,0.036000000000000004
MAC000133,2011-12-21,0.382,0.5213749979166665,2.8,48,0.5283477488072424,25.025999899999995,0.047
MAC000133,2011-12-22,0.331,0.7183333270833332,4.4369998,48,0.9249392072198499,34.47999969999999,0.028999999999999998
MAC000133,2011-12-23,0.743,0.9398541708333333,4.7350001,48,1.0506598466194492,45.1130002,0.064
MAC000133,2011-12-24,0.2755,0.4876874979166666,2.2479999,48,0.4810533203612519,23.408999899999998,0.032
MAC000133,2011-12-25,0.40349999999999997,0.5867708312499998,2.9539999999999997,48,0.50164309535936,28.16499989999999,0.23600000000000002
MAC000133,2011-12-26,0.392,0.5911041645833335,2.2290001,48,0.5349940243250989,28.372999900000007,0.035
MAC000133,2011-12-27,0.309,0.4586041666666667,1.6969999999999998,48,0.3975918328061888,22.013,0.105
MAC000133,2011-12-28,0.33799999999999997,0.4453958312500001,1.8619999999999999,48,0.4231146741710191,21.378999900000004,0.102
MAC000133,2011-12-29,0.4145,0.6040416666666666,2.8859999,48,0.7118859884432652,28.993999999999996,0.028999999999999998
MAC000133,2011-12-30,0.3555,0.48137500416666673,2.1730001,48,0.4562435357758337,23.106000200000004,0.057999999999999996
MAC000133,2011-12-31,0.32399999999999995,0.4750208333333333,1.443,48,0.36499451989959736,22.801,0.078
MAC000133,2012-01-01,0.2815,0.47408332916666657,4.3839998,48,0.6542422950529655,22.755999799999994,0.063
MAC000133,2012-01-02,0.335,0.47687499999999994,1.452,48,0.40680758330449424,22.889999999999997,0.063
MAC000133,2012-01-03,0.2605,0.5118749958333333,2.2539999,48,0.5441113132663834,24.569999799999998,0.048
MAC000133,2012-01-04,0.377,0.5308125,1.587,48,0.4431467588686,25.479000000000003,0.031
MAC000133,2012-01-05,0.319,0.4998541645833335,1.556,48,0.44132773146537324,23.992999900000008,0.035
MAC000133,2012-01-06,0.27799999999999997,0.3655624979166667,1.749,48,0.3493186569933968,17.5469999,0.027999999999999997
MAC000133,2012-01-07,0.3115,0.4266666666666666,1.7530000000000001,48,0.4062463529568975,20.479999999999997,0.04
MAC000133,2012-01-08,0.3295,0.5957083291666666,3.8039998999999995,48,0.7415691163401934,28.5939998,0.03
MAC000133,2012-01-09,0.3625,0.5523541666666666,1.4579999,48,0.43061348934229504,26.512999999999998,0.07
MAC000133,2012-01-10,0.32,0.5931041624999999,2.638,48,0.5972724555597642,28.46899979999999,0.042
MAC000133,2012-01-11,0.34650000000000003,0.5651874979166667,2.059,48,0.5463520261511999,27.1289999,0.040999999999999995
MAC000133,2012-01-12,0.251,0.4598958395833333,4.7210002,48,0.7256841583479807,22.0750003,0.053
MAC000133,2012-01-13,0.372,0.5136875,1.66,48,0.478429796733155,24.656999999999996,0.028999999999999998
MAC000133,2012-01-14,0.311,0.4425416645833333,2.7490001,48,0.526353653516038,21.2419999,0.032
MAC000133,2012-01-15,0.2835,0.5545208312499998,2.8310001000000002,48,0.7168695833685196,26.616999899999993,0.025
MAC000133,2012-01-16,0.39649999999999996,0.5610000041666667,2.112,48,0.5177675979400375,26.928000200000003,0.016
MAC000133,2012-01-17,0.35750000000000004,0.5732500020833334,2.918,48,0.5985823562411375,27.516000100000007,0.024
MAC000133,2012-01-18,0.375,0.5463124999999999,1.896,48,0.44259554338883716,26.222999999999995,0.047
MAC000133,2012-01-19,0.3025,0.4494375020833334,1.645,48,0.42732746940332444,21.5730001,0.043
MAC000133,2012-01-20,0.2595,0.40952083333333333,1.8869999999999998,48,0.4422347499064527,19.657,0.028999999999999998
MAC000133,2012-01-21,0.3115,0.48379166666666656,2.1070001,48,0.47215531438663955,23.221999999999994,0.019
MAC000133,2012-01-22,0.47050000000000003,0.81247916875,4.809,48,0.9619274764748391,38.9990001,0.05
MAC000133,2012-01-23,0.358,0.49587499999999984,2.2179999,48,0.48803206720591324,23.801999999999992,0.034
MAC000133,2012-01-24,0.376,0.5545208354166667,2.438,48,0.538561006992146,26.617000100000002,0.034
MAC000133,2012-01-25,0.2925,0.5052708375,2.7590001,48,0.5588181686315603,24.253000200000002,0.031
MAC000133,2012-01-26,0.3305,0.5082083375000002,2.154,48,0.5222069406504246,24.394000200000008,0.031
MAC000133,2012-01-27,0.3025,0.41068750000000004,1.8090000000000002,48,0.3982832391198879,19.713,0.042
MAC000133,2012-01-28,0.22999999999999998,0.32822916874999997,1.186,48,0.31996338346757425,15.755000099999998,0.028999999999999998
MAC000133,2012-01-29,0.26849999999999996,0.5049374937500001,4.6539998,48,0.7873649130318621,24.236999700000002,0.027000000000000003
MAC000133,2012-01-30,0.3175,0.4050833354166667,1.92,48,0.40116611497647675,19.4440001,0.027999999999999997
MAC000133,2012-01-31,0.3555,0.47670832708333344,1.348,48,0.4044195061559194,22.881999700000005,0.025
MAC000133,2012-02-01,0.3495,0.51033333125,3.1329999,48,0.5678059704206978,24.4959999,0.03
MAC000133,2012-02-02,0.312,0.45860416666666665,1.5519999999999998,48,0.39749576417297955,22.012999999999998,0.026000000000000002
MAC000133,2012-02-03,0.19399999999999998,0.2912708354166667,1.771,48,0.36935935839258366,13.981000100000001,0.025
MAC000133,2012-02-04,0.366,0.5288333333333334,2.066,48,0.5356579276403665,25.384000000000004,0.037000000000000005
MAC000133,2012-02-05,0.335,0.7173404340425533,2.658,47,0.7505037941177913,33.71500040000001,0.019
MAC000133,2012-02-06,0.375,0.5969791708333333,4.295000099999999,48,0.7040717418984331,28.6550002,0.038
MAC000133,2012-02-07,0.2695,0.3784583333333333,1.8319999999999999,48,0.37376001848571194,18.165999999999997,0.023
MAC000133,2012-02-08,0.2955,0.5573958333333334,2.9779999,48,0.6324628538846941,26.755000000000003,0.026000000000000002
MAC000133,2012-02-09,0.3045,0.4411666625,1.9509999999999998,48,0.4298519351643533,21.1759998,0.032
MAC000133,2012-02-10,0.36350000000000005,0.5413124979166668,3.062,48,0.5739649732467096,25.982999900000006,0.047
MAC000133,2012-02-11,0.244,0.3994583375,2.0250001,48,0.46270914513683736,19.1740002,0.025
MAC000133,2012-02-12,0.44999999999999996,0.7676041666666668,3.1710000000000003,48,0.732187706138643,36.845000000000006,0.042
MAC000133,2012-02-13,0.2575,0.5514791666666666,3.2019999,48,0.689698757608059,26.471,0.03
MAC000133,2012-02-14,0.3295,0.5597083270833333,2.3280001,48,0.55606060556519,26.8659997,0.034
MAC000133,2012-02-15,0.312,0.5555833333333332,1.9469999999999998,48,0.5506939851207993,26.667999999999996,0.032
MAC000133,2012-02-16,0.2435,0.40018750208333326,1.845,48,0.44082677367483486,19.209000099999997,0.033
MAC000133,2012-02-17,0.272,0.38275000208333343,1.53,48,0.3534328657203187,18.372000100000005,0.035
MAC000133,2012-02-18,0.314,0.41081249999999997,2.967,48,0.4856731523403937,19.718999999999998,0.02
MAC000133,2012-02-19,0.34550000000000003,0.5251666645833334,3.5769998999999997,48,0.6071012053507209,25.2079999,0.036000000000000004
MAC000133,2012-02-20,0.2235,0.4416250020833334,2.5450001,48,0.5771289895327069,21.1980001,0.012
MAC000133,2012-02-21,0.4305,0.6641875041666666,2.7620001,48,0.6698641667202773,31.8810002,0.027999999999999997
MAC000133,2012-02-22,0.319,0.4849375000000001,1.831,48,0.4585371464453161,23.277000000000005,0.034
