LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000742,2012-04-19,0.2815,0.259,0.49,20,0.1207367732758029,5.18,0.07400000000000001
MAC000742,2012-04-20,0.146,0.2056458333333334,0.642,48,0.1414108981299853,9.871000000000002,0.068
MAC000742,2012-04-21,0.22599999999999998,0.267375,0.85,48,0.20029304329279476,12.834,0.071
MAC000742,2012-04-22,0.20550000000000002,0.22887499999999994,0.701,48,0.15019528068626373,10.985999999999997,0.081
MAC000742,2012-04-23,0.10250000000000001,0.17818749999999997,0.489,48,0.12805810786264843,8.552999999999999,0.073
MAC000742,2012-04-24,0.10650000000000001,0.1711041666666667,0.526,48,0.13142366760900193,8.213000000000001,0.073
MAC000742,2012-04-25,0.10850000000000001,0.15602083333333333,0.8370000000000001,48,0.12901055368066955,7.489,0.075
MAC000742,2012-04-26,0.10900000000000001,0.1914583333333333,0.635,48,0.1438131113386669,9.19,0.07
MAC000742,2012-04-27,0.10800000000000001,0.17168750000000002,0.748,48,0.1505773507664077,8.241000000000001,0.07200000000000001
MAC000742,2012-04-28,0.174,0.2532291666666666,0.6779999999999999,48,0.18513321708266156,12.154999999999998,0.076
MAC000742,2012-04-29,0.134,0.2222083333333333,0.69,48,0.17375820303101483,10.665999999999999,0.073
MAC000742,2012-04-30,0.10300000000000001,0.20237500000000005,0.682,48,0.1802613498654638,9.714000000000002,0.071
MAC000742,2012-05-01,0.11299999999999999,0.1909791666666667,0.682,48,0.15337431469382812,9.167000000000002,0.075
MAC000742,2012-05-02,0.08650000000000001,0.11122916666666671,0.677,48,0.09295600413998957,5.339000000000002,0.07400000000000001
MAC000742,2012-05-03,0.08149999999999999,0.08777083333333335,0.146,48,0.01943591716092978,4.213000000000001,0.07
MAC000742,2012-05-04,0.07350000000000001,0.08556250000000004,0.155,48,0.02164992875031272,4.107000000000002,0.069
MAC000742,2012-05-05,0.07200000000000001,0.08112499999999999,0.129,48,0.016473867119542407,3.8939999999999997,0.066
MAC000742,2012-05-06,0.07,0.12431249999999999,0.6,48,0.1328912779505079,5.967,0.064
MAC000742,2012-05-07,0.174,0.24537500000000004,0.87,48,0.19450653601663745,11.778000000000002,0.069
MAC000742,2012-05-08,0.107,0.172875,0.5670000000000001,48,0.12459920852861564,8.298,0.073
MAC000742,2012-05-09,0.0955,0.1666875,0.9229999999999999,48,0.1644786937311011,8.001,0.076
MAC000742,2012-05-10,0.1105,0.1707916666666667,0.557,48,0.12303605393288543,8.198000000000002,0.073
MAC000742,2012-05-11,0.1105,0.1456666666666667,0.583,48,0.09778620477333001,6.992000000000002,0.075
MAC000742,2012-05-12,0.14900000000000002,0.18077083333333335,0.47700000000000004,48,0.10852516907471295,8.677000000000001,0.075
MAC000742,2012-05-13,0.1915,0.19200000000000003,0.59,48,0.11241810257798361,9.216000000000001,0.077
MAC000742,2012-05-14,0.11,0.16681250000000003,0.467,48,0.11680309968380409,8.007000000000001,0.07400000000000001
MAC000742,2012-05-15,0.099,0.16708333333333336,0.53,48,0.12506455070871056,8.020000000000001,0.073
MAC000742,2012-05-16,0.092,0.12468750000000002,0.48700000000000004,48,0.08059411209421764,5.985000000000001,0.076
MAC000742,2012-05-17,0.10400000000000001,0.16333333333333333,0.45,48,0.10254014954886474,7.84,0.07200000000000001
MAC000742,2012-05-18,0.1345,0.20435416666666664,0.607,48,0.14166915152180384,9.809,0.073
MAC000742,2012-05-19,0.14750000000000002,0.1917083333333334,0.539,48,0.09831667427103255,9.202000000000004,0.106
MAC000742,2012-05-20,0.15050000000000002,0.20747916666666666,0.7040000000000001,48,0.15645324086772439,9.959,0.073
MAC000742,2012-05-21,0.1115,0.16410416666666666,0.466,48,0.11600407908883303,7.877,0.071
MAC000742,2012-05-22,0.0925,0.13014583333333335,0.7,48,0.10713423466655582,6.247000000000001,0.07
MAC000742,2012-05-23,0.1005,0.12864583333333335,0.451,48,0.07630216794648324,6.175000000000001,0.071
MAC000742,2012-05-24,0.125,0.1706041666666667,0.594,48,0.11988677984777762,8.189000000000002,0.083
MAC000742,2012-05-25,0.12300000000000001,0.13000000000000003,0.22,48,0.03151088970836536,6.240000000000002,0.09699999999999999
MAC000742,2012-05-26,0.1335,0.16387499999999997,0.503,48,0.08320332056589744,7.865999999999999,0.098
MAC000742,2012-05-27,0.17049999999999998,0.19060416666666669,0.46299999999999997,48,0.08010571196021217,9.149000000000001,0.09699999999999999
MAC000742,2012-05-28,0.14650000000000002,0.18325,0.5870000000000001,48,0.10955839791267255,8.796,0.1
MAC000742,2012-05-29,0.1455,0.18293749999999998,0.43700000000000006,48,0.09012317959326557,8.780999999999999,0.10099999999999999
MAC000742,2012-05-30,0.1325,0.1893541666666667,0.6,48,0.12642153223267283,9.089000000000002,0.1
MAC000742,2012-05-31,0.128,0.16227083333333336,0.485,48,0.09004484452106458,7.7890000000000015,0.099
MAC000742,2012-06-01,0.151,0.19462499999999996,0.478,48,0.09366977418433697,9.341999999999999,0.10800000000000001
MAC000742,2012-06-02,0.137,0.21964583333333332,0.605,48,0.1461997307072255,10.543,0.099
MAC000742,2012-06-03,0.11900000000000001,0.14593750000000003,0.45799999999999996,48,0.07958680694955371,7.005000000000002,0.09699999999999999
MAC000742,2012-06-04,0.121,0.18377083333333333,0.6759999999999999,48,0.13933187681633774,8.821,0.09699999999999999
MAC000742,2012-06-05,0.1925,0.22197916666666673,0.757,48,0.1468443219055014,10.655000000000003,0.098
MAC000742,2012-06-06,0.13,0.19258333333333336,0.64,48,0.12725562033875526,9.244000000000002,0.096
MAC000742,2012-06-07,0.125,0.17516666666666672,0.46399999999999997,48,0.09852342487057049,8.408000000000003,0.1
MAC000742,2012-06-08,0.1845,0.2025625,0.449,48,0.10125970533994218,9.723,0.098
MAC000742,2012-06-09,0.11449999999999999,0.16527083333333342,0.887,48,0.15396334733531564,7.933000000000004,0.096
MAC000742,2012-06-10,0.11800000000000001,0.19447916666666665,0.49200000000000005,48,0.12700225992013958,9.334999999999999,0.096
MAC000742,2012-06-11,0.1295,0.21922916666666661,0.601,48,0.14561246141192627,10.522999999999998,0.096
MAC000742,2012-06-12,0.126,0.1850833333333333,0.45299999999999996,48,0.10281171249887025,8.883999999999999,0.096
MAC000742,2012-06-13,0.128,0.128,0.128,1,,0.128,0.128
MAC000742,2012-06-14,0.122,0.19134042553191494,0.465,47,0.11493670783744696,8.993000000000002,0.09699999999999999
MAC000742,2012-06-15,0.133,0.133,0.133,1,,0.133,0.133
MAC000742,2012-06-17,0.11800000000000001,0.2024255319148936,0.799,47,0.1603247715651836,9.514,0.1
MAC000742,2012-06-18,0.125,0.18183333333333337,0.537,48,0.12069943914504773,8.728000000000002,0.09699999999999999
MAC000742,2012-06-19,0.1195,0.17604166666666668,0.733,48,0.13697475436493153,8.450000000000001,0.09699999999999999
MAC000742,2012-06-20,0.1215,0.171875,0.623,48,0.12427844937366817,8.25,0.098
MAC000742,2012-06-21,0.131,0.17852083333333335,0.457,48,0.10731440972889426,8.569,0.099
MAC000742,2012-06-22,0.1295,0.18781249999999997,0.529,48,0.10957881769408741,9.014999999999999,0.098
MAC000742,2012-06-23,0.138,0.20304166666666668,0.594,48,0.1175832811848028,9.746,0.10099999999999999
MAC000742,2012-06-24,0.2215,0.2217083333333334,0.488,48,0.1121253019319606,10.642000000000003,0.099
MAC000742,2012-06-25,0.1315,0.1703333333333333,0.35700000000000004,48,0.08148889320828978,8.175999999999998,0.098
MAC000742,2012-06-26,0.132,0.20299999999999996,0.733,48,0.15224769851175965,9.743999999999998,0.098
MAC000742,2012-06-27,0.131,0.14983333333333335,0.456,48,0.07954881636075528,7.192000000000001,0.1
MAC000742,2012-06-28,0.132,0.182125,0.8440000000000001,48,0.12859099352995637,8.742,0.10099999999999999
MAC000742,2012-06-29,0.13,0.16133333333333336,0.546,48,0.09966055864962133,7.744000000000001,0.10099999999999999
MAC000742,2012-06-30,0.134,0.19712500000000002,0.5670000000000001,48,0.12654368096230395,9.462000000000002,0.10099999999999999
MAC000742,2012-07-01,0.1525,0.1979375,0.47200000000000003,48,0.09863588882262778,9.501,0.098
MAC000742,2012-07-02,0.123,0.2087083333333334,0.63,48,0.1518326287828824,10.018000000000004,0.098
MAC000742,2012-07-03,0.1315,0.1811041666666667,0.5,48,0.1120367036331974,8.693000000000001,0.099
MAC000742,2012-07-04,0.1315,0.19314583333333332,0.6609999999999999,48,0.1412239792765203,9.270999999999999,0.098
MAC000742,2012-07-05,0.136,0.17281250000000004,0.387,48,0.0773476969495812,8.295000000000002,0.102
MAC000742,2012-07-06,0.14200000000000002,0.2052083333333333,0.624,48,0.1281969824608081,9.849999999999998,0.098
MAC000742,2012-07-07,0.1485,0.20714583333333345,0.47600000000000003,48,0.11734328427842912,9.943000000000005,0.1
MAC000742,2012-07-08,0.2045,0.23187500000000003,0.614,48,0.11820602731509516,11.13,0.10099999999999999
MAC000742,2012-07-09,0.1305,0.18597916666666667,0.46799999999999997,48,0.107882025711567,8.927,0.09699999999999999
MAC000742,2012-07-10,0.128,0.1839375,0.452,48,0.10315479099031376,8.829,0.09699999999999999
MAC000742,2012-07-11,0.11549999999999999,0.15387499999999996,0.512,48,0.09612129416258064,7.385999999999998,0.09699999999999999
MAC000742,2012-07-12,0.122,0.1844375,0.552,48,0.11931647640855471,8.853,0.09699999999999999
MAC000742,2012-07-13,0.135,0.2128541666666666,0.825,48,0.14337541698295236,10.216999999999997,0.09699999999999999
MAC000742,2012-07-14,0.1535,0.21068750000000003,0.496,48,0.11756847823489121,10.113000000000001,0.1
MAC000742,2012-07-15,0.221,0.22510416666666663,0.512,48,0.11218530255755019,10.804999999999998,0.098
MAC000742,2012-07-16,0.1315,0.20562500000000003,0.573,48,0.13372274031216883,9.870000000000001,0.098
