LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000138,2011-12-15,0.0595,0.09533333333333334,0.48100000000000004,18,0.12093265019155473,1.7160000000000002,0.0
MAC000138,2011-12-16,0.1145,0.42429166458333323,1.5039999,48,0.504063397328217,20.365999899999995,0.0
MAC000138,2011-12-17,0.10200000000000001,0.38275,1.193,48,0.44969788913153874,18.372,0.0
MAC000138,2011-12-18,0.07250000000000001,0.17393749999999997,1.113,48,0.24442641552496527,8.348999999999998,0.0
MAC000138,2011-12-19,0.056499999999999995,0.3257291666666666,1.0590000000000002,48,0.38504300614089093,15.634999999999998,0.0
MAC000138,2011-12-20,0.0455,0.25377083333333345,1.1520000000000001,48,0.36132547004247906,12.181000000000006,0.0
MAC000138,2011-12-21,0.16599999999999998,0.3247708333333333,1.2640001,48,0.38735685115337953,15.588999999999999,0.0
MAC000138,2011-12-22,0.1125,0.34045833541666665,1.452,48,0.42824486177128945,16.3420001,0.0
MAC000138,2011-12-23,0.056999999999999995,0.35233333124999994,1.508,48,0.44192895657833015,16.911999899999998,0.0
MAC000138,2011-12-24,0.062,0.2856666666666666,1.0700001000000001,48,0.37089519879141764,13.711999999999998,0.0
MAC000138,2011-12-25,0.053500000000000006,0.29164582916666665,1.337,48,0.39444047828686474,13.9989998,0.0
MAC000138,2011-12-26,0.036500000000000005,0.26662499791666666,1.0549998999999999,48,0.38711609925807455,12.7979999,0.0
MAC000138,2011-12-27,0.0545,0.26037499999999997,1.278,48,0.3757739040343168,12.497999999999998,0.0
MAC000138,2011-12-28,0.052500000000000005,0.23450000000000001,1.556,48,0.3799410928585551,11.256,0.0
MAC000138,2011-12-29,0.21150000000000002,0.4388750041666665,1.8380001,48,0.48017389704701735,21.066000199999994,0.02
MAC000138,2011-12-30,0.129,0.33018749791666674,1.8619999999999999,48,0.450410145764037,15.848999900000003,0.001
MAC000138,2011-12-31,0.047,0.26695833124999996,1.117,48,0.3598140109999605,12.813999899999997,0.0
