LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000127,2011-12-15,0.23149999999999998,0.2556923076923077,0.52,26,0.10391872563913368,6.648000000000001,0.109
MAC000127,2011-12-16,0.19899999999999998,0.21429166666666669,0.565,48,0.13631330593851254,10.286000000000001,0.07
MAC000127,2011-12-17,0.2415,0.2749166666666667,0.777,48,0.1920220325715458,13.196000000000002,0.083
MAC000127,2011-12-18,0.22099999999999997,0.25275,0.82,48,0.18486826822292862,12.131999999999998,0.064
MAC000127,2011-12-19,0.1995,0.24468749999999997,0.975,48,0.18148678590312523,11.745,0.071
MAC000127,2011-12-20,0.273,0.32116666666666666,1.048,48,0.2666731470843784,15.415999999999999,0.069
MAC000127,2011-12-21,0.217,0.24554166666666663,0.67,48,0.165322889526582,11.785999999999998,0.061
MAC000127,2011-12-22,0.243,0.26472916666666674,0.628,48,0.1440597895354318,12.707000000000004,0.085
MAC000127,2011-12-23,0.1855,0.2619375,0.748,48,0.2119434294504881,12.572999999999999,0.07400000000000001
MAC000127,2011-12-24,0.312,0.3762708312499999,1.0369999,48,0.27747529493328915,18.060999899999995,0.08900000000000001
MAC000127,2011-12-25,0.14850000000000002,0.22922916666666662,1.122,48,0.189085958116243,11.002999999999998,0.073
MAC000127,2011-12-26,0.156,0.24933333124999998,1.0089999,48,0.20989027096411655,11.967999899999999,0.09
MAC000127,2011-12-27,0.2175,0.26933333333333337,0.94,48,0.19042051263245166,12.928,0.071
MAC000127,2011-12-28,0.22549999999999998,0.2557916666666667,1.052,48,0.16664753968261728,12.278,0.08800000000000001
MAC000127,2011-12-29,0.2555,0.2692708333333333,0.9470000000000001,48,0.16091820832181658,12.924999999999997,0.086
MAC000127,2011-12-30,0.1825,0.22099999999999995,0.561,48,0.12638105163657226,10.607999999999997,0.069
MAC000127,2011-12-31,0.1495,0.24441666666666664,1.16,48,0.23518528986179366,11.732,0.051
MAC000127,2012-01-01,0.23850000000000002,0.2659375,0.613,48,0.1370110115546705,12.764999999999999,0.08
MAC000127,2012-01-02,0.122,0.2088958333333334,0.946,48,0.17151691679897627,10.027000000000003,0.063
MAC000127,2012-01-03,0.22949999999999998,0.2831666666666666,0.895,48,0.19159768724821616,13.591999999999999,0.083
MAC000127,2012-01-04,0.20650000000000002,0.2188125,0.607,48,0.12880855929171986,10.503,0.076
MAC000127,2012-01-05,0.21100000000000002,0.24383333333333335,0.7040000000000001,48,0.13709250384294933,11.704,0.084
MAC000127,2012-01-06,0.2465,0.27714583333333337,1.169,48,0.22159959958325964,13.303,0.076
MAC000127,2012-01-07,0.26449999999999996,0.2580208333333332,0.49700000000000005,48,0.10558559895020608,12.384999999999994,0.085
MAC000127,2012-01-08,0.1125,0.21925000000000003,0.856,48,0.2067602682108879,10.524000000000001,0.057
MAC000127,2012-01-09,0.219,0.24858333333333338,0.6609999999999999,48,0.1422061484341738,11.932000000000002,0.095
MAC000127,2012-01-10,0.22399999999999998,0.3011041666666666,0.82,48,0.20700850425364975,14.452999999999998,0.075
MAC000127,2012-01-11,0.23349999999999999,0.28852083333333345,0.861,48,0.20011124454921433,13.849000000000006,0.087
MAC000127,2012-01-12,0.279,0.27581250000000007,0.794,48,0.15972977929496124,13.239000000000003,0.08800000000000001
MAC000127,2012-01-13,0.203,0.22262499999999996,0.46799999999999997,48,0.10843404211483451,10.685999999999998,0.08199999999999999
MAC000127,2012-01-14,0.189,0.23197916666666674,0.9690000000000001,48,0.16284367776037492,11.135000000000003,0.078
MAC000127,2012-01-15,0.154,0.18414583333333334,0.5429999999999999,48,0.10415046186010773,8.839,0.066
MAC000127,2012-01-16,0.1865,0.25012500000000004,0.67,48,0.14862527848335666,12.006000000000002,0.084
MAC000127,2012-01-17,0.14400000000000002,0.16412500000000002,0.556,48,0.09358228260211052,7.878000000000001,0.065
MAC000127,2012-01-18,0.1535,0.22129166666666675,0.71,48,0.15747474749714876,10.622000000000003,0.07200000000000001
MAC000127,2012-01-19,0.22449999999999998,0.2531666666666666,0.731,48,0.1472969692937386,12.151999999999997,0.076
MAC000127,2012-01-20,0.192,0.2300416666666667,0.8440000000000001,48,0.1625864036519729,11.042000000000002,0.054000000000000006
