LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000009,2012-09-20,0.2055,0.225,0.747,28,0.12275117861695604,6.3,0.075
MAC000009,2012-09-21,0.111,0.12933333333333338,0.447,48,0.08687489986728246,6.208000000000002,0.028999999999999998
MAC000009,2012-09-22,0.1305,0.1637708333333333,0.8,48,0.1294704828897935,7.860999999999999,0.032
MAC000009,2012-09-23,0.10550000000000001,0.15679166666666666,0.569,48,0.1262499982445053,7.526,0.03
MAC000009,2012-09-24,0.151,0.19504166666666664,0.7859999999999999,48,0.17491395554378047,9.361999999999998,0.042
MAC000009,2012-09-25,0.15450000000000003,0.16979166666666667,0.551,48,0.10821608767279324,8.15,0.032
MAC000009,2012-09-26,0.1365,0.18235416666666668,0.927,48,0.1712203370282185,8.753,0.036000000000000004
MAC000009,2012-09-27,0.159,0.1872083333333334,0.8009999999999999,48,0.16699674583825694,8.986000000000002,0.039
MAC000009,2012-09-28,0.137,0.16583333333333336,0.836,48,0.151120965121623,7.960000000000002,0.03
MAC000009,2012-09-29,0.144,0.15993749999999998,0.6509999999999999,48,0.10468684939461217,7.677,0.03
MAC000009,2012-09-30,0.161,0.2065208333333333,1.2770000000000001,48,0.21886467105859883,9.912999999999998,0.03
MAC000009,2012-10-01,0.1575,0.19756249999999997,0.8220000000000001,48,0.1809939350400355,9.482999999999999,0.028999999999999998
MAC000009,2012-10-02,0.1195,0.14874999999999997,0.7440000000000001,48,0.11771250588851294,7.139999999999999,0.028999999999999998
MAC000009,2012-10-03,0.14400000000000002,0.17541666666666658,0.8640000000000001,48,0.17051771397758606,8.419999999999996,0.028999999999999998
MAC000009,2012-10-04,0.138,0.17677083333333335,0.777,48,0.14323396120279566,8.485000000000001,0.028999999999999998
MAC000009,2012-10-05,0.1385,0.1757916666666667,0.9570000000000001,48,0.15415644972853973,8.438000000000002,0.03
MAC000009,2012-10-06,0.1335,0.14852083333333335,0.5710000000000001,48,0.0998407220001115,7.1290000000000004,0.03
MAC000009,2012-10-07,0.14450000000000002,0.18381250000000002,1.3869999999999998,48,0.20899156617921819,8.823,0.028999999999999998
MAC000009,2012-10-08,0.154,0.1920000000000001,0.643,48,0.1474565929638639,9.216000000000005,0.036000000000000004
MAC000009,2012-10-09,0.14250000000000002,0.1849375,1.423,48,0.21433602632513993,8.877,0.031
MAC000009,2012-10-10,0.18,0.20066666666666666,0.653,48,0.14666597356380395,9.632,0.039
MAC000009,2012-10-11,0.16999999999999998,0.17854166666666663,0.752,48,0.14006335319347962,8.569999999999999,0.03
MAC000009,2012-10-12,0.161,0.16985416666666672,0.765,48,0.1381203591049878,8.153000000000002,0.033
MAC000009,2012-10-13,0.152,0.16389583333333335,0.61,48,0.11276830692219908,7.867000000000001,0.03
MAC000009,2012-10-14,0.20350000000000001,0.21727083333333339,1.248,48,0.2012273763769386,10.429000000000002,0.04
MAC000009,2012-10-15,0.15999999999999998,0.21675000208333328,1.1390001,48,0.2094796585082275,10.404000099999998,0.048
MAC000009,2012-10-16,0.144,0.18081250000000001,0.764,48,0.1402909827480923,8.679,0.047
