LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000069,2011-12-09,0.308,0.29531578947368425,0.345,19,0.034852152223641526,5.611000000000001,0.23800000000000002
MAC000069,2011-12-10,0.2865,0.2921041666666666,0.38799999999999996,48,0.04171036892532268,14.020999999999997,0.217
MAC000069,2011-12-11,0.274,0.2974791666666668,0.9790000000000001,48,0.12484816132616784,14.279000000000005,0.19399999999999998
MAC000069,2011-12-12,0.263,0.27943749999999995,0.53,48,0.07016846180382533,13.412999999999998,0.19399999999999998
MAC000069,2011-12-13,0.23149999999999998,0.23749999999999996,0.292,48,0.03188276396892015,11.399999999999999,0.152
MAC000069,2011-12-14,0.2625,0.25943750000000004,0.33,48,0.03384313390875551,12.453000000000001,0.193
MAC000069,2011-12-15,0.2755,0.3014791666666667,1.1420000000000001,48,0.1481036137567258,14.471,0.187
MAC000069,2011-12-16,0.28800000000000003,0.2881875,0.364,48,0.03783427256933935,13.833,0.212
MAC000069,2011-12-17,0.309,0.34952083541666673,1.2460001,48,0.17168837173368512,16.777000100000002,0.221
MAC000069,2011-12-18,0.3425,0.3550208333333333,0.95,48,0.09802658987588539,17.040999999999997,0.247
MAC000069,2011-12-19,0.3155,0.3887500000000001,1.9469999999999998,48,0.28115638867651044,18.660000000000004,0.23600000000000002
MAC000069,2011-12-20,0.273,0.2712291666666667,0.336,48,0.033909917951257175,13.019000000000002,0.205
MAC000069,2011-12-21,0.2505,0.248375,0.32299999999999995,48,0.03705695731042125,11.922,0.16399999999999998
MAC000069,2011-12-22,0.2245,0.23297916666666663,0.32299999999999995,48,0.04607786637316823,11.182999999999998,0.146
MAC000069,2011-12-23,0.253,0.2866250000000001,0.988,48,0.13772955692611458,13.758000000000003,0.16899999999999998
MAC000069,2011-12-24,0.2705,0.30908333333333343,0.9159999999999999,48,0.13766020969522505,14.836000000000004,0.21600000000000003
MAC000069,2011-12-25,0.248,0.2756875,0.885,48,0.1269572144799603,13.232999999999999,0.18899999999999997
MAC000069,2011-12-26,0.2175,0.2232916666666667,0.318,48,0.037316335099366695,10.718000000000002,0.159
MAC000069,2011-12-27,0.242,0.26635416666666684,0.998,48,0.1374380308455234,12.785000000000007,0.162
MAC000069,2011-12-28,0.234,0.24041666666666664,0.341,48,0.03806088813564075,11.54,0.163
MAC000069,2011-12-29,0.248,0.2547916666666666,0.33399999999999996,48,0.035455070959421145,12.229999999999997,0.19399999999999998
MAC000069,2011-12-30,0.2745,0.3192291666666666,0.88,48,0.16478822509877847,15.322999999999999,0.198
MAC000069,2011-12-31,0.23249999999999998,0.23283333333333334,0.316,48,0.03818562352471976,11.176,0.16399999999999998
MAC000069,2012-01-01,0.215,0.21472916666666664,0.303,48,0.037461889618102096,10.306999999999999,0.138
