LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000079,2011-12-10,0.9705,1.0314230769230768,2.872,26,0.6382127653425257,26.816999999999997,0.364
MAC000079,2011-12-11,0.1945,0.33666666458333333,1.205,48,0.26417025994289756,16.1599999,0.132
MAC000079,2011-12-12,0.16499999999999998,0.3266666666666667,1.239,48,0.33451529452254275,15.680000000000001,0.127
MAC000079,2011-12-13,0.21100000000000002,0.2675833333333333,0.9670000000000001,48,0.15522884045112695,12.843999999999998,0.127
MAC000079,2011-12-14,0.1975,0.28029166666666666,0.992,48,0.19039309373463098,13.454,0.141
MAC000079,2011-12-15,0.1555,0.19452083333333328,0.764,48,0.12675877401892202,9.336999999999998,0.12300000000000001
MAC000079,2011-12-16,0.164,0.2537708333333333,1.21,48,0.2202711326914245,12.180999999999997,0.121
MAC000079,2011-12-17,0.32849999999999996,0.5426666666666665,1.955,48,0.5663130227324038,26.047999999999995,0.135
MAC000079,2011-12-18,0.17099999999999999,0.33175000000000004,1.7369999999999999,48,0.35893853560244204,15.924000000000001,0.127
MAC000079,2011-12-19,0.2845,0.35922916666666665,1.682,48,0.2991512987716041,17.243,0.135
MAC000079,2011-12-20,0.215,0.31406249999999997,1.16,48,0.19938996392187336,15.074999999999998,0.16399999999999998
MAC000079,2011-12-21,0.21450000000000002,0.3513958333333334,1.726,48,0.333970360487869,16.867000000000004,0.132
MAC000079,2011-12-22,0.18,0.27066666666666667,1.153,48,0.20714978991298277,12.991999999999999,0.127
MAC000079,2011-12-23,0.16349999999999998,0.2225208333333333,0.868,48,0.12966224365279977,10.681,0.126
MAC000079,2011-12-24,0.159,0.26629166875000004,1.4910001,48,0.3204422529583585,12.782000100000001,0.127
MAC000079,2011-12-25,0.159,0.16060416666666663,0.192,48,0.014458656515283512,7.708999999999998,0.139
MAC000079,2011-12-26,0.163,0.19785416666666666,0.429,48,0.07226840914945416,9.497,0.132
MAC000079,2011-12-27,0.189,0.3033333333333333,1.348,48,0.2932826922759891,14.559999999999997,0.12300000000000001
MAC000079,2011-12-28,0.3425,0.4030000000000001,1.077,48,0.25688038444944294,19.344000000000005,0.131
MAC000079,2011-12-29,0.245,0.32547916666666665,1.64,48,0.2725232755691711,15.623,0.172
MAC000079,2011-12-30,0.28700000000000003,0.2974166666666666,1.6540000000000001,48,0.23586958471347635,14.275999999999998,0.128
MAC000079,2011-12-31,0.1835,0.38800000208333335,1.6640000000000001,48,0.3959431035152364,18.6240001,0.128
