LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000007,2012-09-24,0.1245,0.2064166666666666,1.206,24,0.25444772533378296,4.953999999999999,0.063
MAC000007,2012-09-25,0.131,0.22083333333333335,0.816,48,0.20071619991371253,10.600000000000001,0.035
MAC000007,2012-09-26,0.124,0.21724999791666663,1.5599999,48,0.2765121955469061,10.427999899999998,0.028999999999999998
MAC000007,2012-09-27,0.14200000000000002,0.24275,1.003,48,0.23996857063710866,11.652,0.028999999999999998
MAC000007,2012-09-28,0.07150000000000001,0.07683333333333332,0.245,48,0.03971994157681061,3.6879999999999993,0.027000000000000003
MAC000007,2012-09-29,0.0645,0.06741666666666667,0.122,48,0.02412893851289081,3.2359999999999998,0.026000000000000002
MAC000007,2012-09-30,0.0615,0.0611041666666667,0.124,48,0.024821267119517487,2.9330000000000016,0.026000000000000002
MAC000007,2012-10-01,0.062,0.06306250000000001,0.121,48,0.023937335078038614,3.027,0.026000000000000002
MAC000007,2012-10-02,0.061,0.06272916666666668,0.11900000000000001,48,0.02235567383198882,3.0110000000000006,0.026000000000000002
MAC000007,2012-10-03,0.0635,0.06264583333333336,0.11800000000000001,48,0.024768278943922844,3.007000000000001,0.025
MAC000007,2012-10-04,0.0625,0.06164583333333332,0.10800000000000001,48,0.0241374517713487,2.9589999999999996,0.025
MAC000007,2012-10-05,0.07200000000000001,0.13775,1.311,48,0.2044323224641473,6.612,0.025
MAC000007,2012-10-06,0.13,0.1864166666666666,0.9520000000000001,48,0.19120812247206123,8.947999999999997,0.026000000000000002
MAC000007,2012-10-07,0.08850000000000001,0.16439583333333332,0.6859999999999999,48,0.144821936093117,7.890999999999999,0.032
MAC000007,2012-10-08,0.153,0.18737499999999999,1.209,48,0.18779182963216412,8.994,0.067
MAC000007,2012-10-09,0.105,0.19652083124999997,1.5369999,48,0.2503189332045346,9.432999899999999,0.036000000000000004
MAC000007,2012-10-10,0.117,0.17225000000000001,0.9279999999999999,48,0.15999182159949113,8.268,0.027999999999999997
MAC000007,2012-10-11,0.1395,0.20954166666666663,0.903,48,0.21115427034877798,10.057999999999998,0.027000000000000003
MAC000007,2012-10-12,0.0765,0.13197916666666668,0.607,48,0.15506834314617307,6.335000000000001,0.027999999999999997
MAC000007,2012-10-13,0.134,0.16345833333333337,1.002,48,0.14760815844565067,7.846000000000002,0.031
MAC000007,2012-10-14,0.124,0.22785416666666672,1.6909999999999998,48,0.2887593409805925,10.937000000000003,0.031
MAC000007,2012-10-15,0.1105,0.17170833333333338,0.792,48,0.16227347003750855,8.242000000000003,0.031
MAC000007,2012-10-16,0.10149999999999999,0.19654166458333333,1.2589999,48,0.24432005971305695,9.4339999,0.033
MAC000007,2012-10-17,0.113,0.201125,1.349,48,0.23591412294361547,9.654,0.031
MAC000007,2012-10-18,0.0875,0.13479166666666667,1.054,48,0.16227609232984375,6.47,0.033
